"idInvoice","creationDate","idCustomer","idSeller","lastDate"
128965,"2015-06-30 04:34:27",24192,6678,"2020-06-23 14:25:43"
128966,"2015-07-10 05:04:15",24192,5542,"2020-06-23 14:25:43"
128967,"2015-08-02 05:19:17",24192,5520,"2020-06-23 14:25:43"
128968,"2015-09-05 18:25:35",24192,5758,"2020-06-23 14:25:43"
128969,"2015-09-13 17:05:41",24192,6202,"2020-06-23 14:25:43"
128970,"2015-10-19 01:07:53",24192,6682,"2020-06-23 14:25:43"
128971,"2015-10-23 18:31:45",24192,5542,"2020-06-23 14:25:43"
128972,"2015-11-09 06:33:29",24192,6182,"2020-06-23 14:25:43"
128973,"2015-11-22 10:47:59",24192,5672,"2020-06-23 14:25:43"
128974,"2015-12-10 09:51:07",24192,6901,"2020-06-23 14:25:43"
128975,"2015-12-18 13:01:55",24192,6603,"2020-06-23 14:25:43"
128976,"2015-12-27 11:53:17",24192,6901,"2020-06-23 14:25:43"
128977,"2016-01-24 04:33:33",24192,5542,"2020-06-23 14:25:43"
128978,"2016-02-02 21:57:01",24192,5744,"2020-06-23 14:25:43"
128979,"2016-02-09 04:20:49",24192,5758,"2020-06-23 14:25:43"
128980,"2016-02-25 00:11:03",24192,6322,"2020-06-23 14:25:43"
128981,"2016-03-02 23:00:41",24192,6693,"2020-06-23 14:25:43"
128982,"2016-03-11 01:08:21",24192,5658,"2020-06-23 14:25:43"
128983,"2016-03-16 16:54:45",24192,5663,"2020-06-23 14:25:43"
128984,"2016-03-28 11:53:49",24192,5539,"2020-06-23 14:25:43"
128985,"2018-07-13 09:52:20",24193,6699,"2020-06-23 14:25:44"
128986,"2018-08-13 10:37:36",24193,6682,"2020-06-23 14:25:44"
128987,"2018-08-18 21:06:06",24193,5672,"2020-06-23 14:25:44"
128988,"2018-09-18 13:40:24",24193,5744,"2020-06-23 14:25:44"
128989,"2018-09-26 05:19:48",24193,6678,"2020-06-23 14:25:44"
128990,"2018-10-12 01:11:06",24193,6182,"2020-06-23 14:25:44"
128991,"2018-10-16 00:08:52",24193,5520,"2020-06-23 14:25:44"
128992,"2018-10-28 20:14:42",24193,5539,"2020-06-23 14:25:44"
128993,"2007-07-04 22:09:54",24194,6678,"2020-06-23 14:25:44"
128994,"2007-07-20 23:08:52",24194,6202,"2020-06-23 14:25:44"
128995,"2007-08-27 20:39:04",24194,5539,"2020-06-23 14:25:44"
128996,"2007-10-05 07:30:40",24194,6680,"2020-06-23 14:25:44"
128997,"2007-10-18 15:20:28",24194,5756,"2020-06-23 14:25:44"
128998,"2007-10-31 17:29:38",24194,6666,"2020-06-23 14:25:44"
128999,"2007-11-16 20:35:08",24194,6603,"2020-06-23 14:25:44"
129000,"2007-11-20 00:18:24",24194,5520,"2020-06-23 14:25:44"
129001,"2007-11-29 10:39:44",24194,5744,"2020-06-23 14:25:44"
129002,"2007-12-04 02:16:32",24194,5744,"2020-06-23 14:25:44"
129003,"2007-12-12 04:58:52",24194,6678,"2020-06-23 14:25:44"
129004,"2007-12-20 18:20:46",24194,6666,"2020-06-23 14:25:44"
129005,"2008-01-05 21:27:36",24194,6169,"2020-06-23 14:25:44"
129006,"2008-01-19 01:38:54",24194,6902,"2020-06-23 14:25:44"
129007,"2019-07-13 06:56:10",24195,5744,"2020-06-23 14:25:44"
129008,"2019-08-13 20:39:36",24195,5755,"2020-06-23 14:25:44"
129009,"2019-08-27 08:54:46",24195,6678,"2020-06-23 14:25:44"
129010,"2019-09-24 17:30:46",24195,6902,"2020-06-23 14:25:44"
129011,"2019-10-10 13:10:36",24195,5758,"2020-06-23 14:25:44"
129012,"2019-10-26 06:47:32",24195,6202,"2020-06-23 14:25:44"
129013,"2019-11-27 03:53:56",24195,5658,"2020-06-23 14:25:44"
129014,"2019-12-05 18:10:10",24195,6603,"2020-06-23 14:25:44"
129015,"2019-12-12 11:44:08",24195,6603,"2020-06-23 14:25:44"
129016,"2019-12-21 12:33:08",24195,5520,"2020-06-23 14:25:44"
129017,"2019-12-31 18:36:22",24195,6680,"2020-06-23 14:25:44"
129018,"2020-01-15 15:20:46",24195,6666,"2020-06-23 14:25:44"
129019,"2020-01-21 20:49:16",24195,5751,"2020-06-23 14:25:44"
129020,"2007-07-01 17:13:42",24196,6902,"2020-06-23 14:25:44"
129021,"2008-07-10 22:22:10",24197,6902,"2020-06-23 14:25:44"
129022,"2008-08-15 15:48:10",24197,6909,"2020-06-23 14:25:44"
129023,"2018-07-17 20:27:56",24198,5755,"2020-06-23 14:25:44"
129024,"2018-07-23 06:12:32",24198,5744,"2020-06-23 14:25:44"
129025,"2018-08-22 04:11:52",24198,6909,"2020-06-23 14:25:44"
129026,"2018-09-18 03:46:32",24198,6901,"2020-06-23 14:25:44"
129027,"2018-09-27 06:51:38",24198,5520,"2020-06-23 14:25:44"
129028,"2018-10-06 01:33:46",24198,5663,"2020-06-23 14:25:44"
129029,"2018-10-18 12:05:40",24198,6182,"2020-06-23 14:25:44"
129030,"2018-10-26 15:22:20",24198,6696,"2020-06-23 14:25:44"
129031,"2018-11-02 15:51:06",24198,6202,"2020-06-23 14:25:44"
129032,"2018-11-14 13:04:56",24198,5758,"2020-06-23 14:25:44"
129033,"2018-11-20 02:27:56",24198,6169,"2020-06-23 14:25:44"
129034,"2018-11-24 07:07:44",24198,6680,"2020-06-23 14:25:44"
129035,"2018-12-31 23:04:20",24198,5744,"2020-06-23 14:25:44"
129036,"2019-01-04 17:34:16",24198,5542,"2020-06-23 14:25:44"
129037,"2019-01-15 05:51:18",24198,6902,"2020-06-23 14:25:44"
129038,"2019-01-20 09:44:22",24198,6678,"2020-06-23 14:25:44"
129039,"2019-02-05 14:56:50",24198,5658,"2020-06-23 14:25:44"
129040,"2019-02-14 02:15:06",24198,6678,"2020-06-23 14:25:44"
129041,"2019-03-01 06:43:04",24198,5520,"2020-06-23 14:25:44"
129042,"2019-03-11 20:23:40",24198,6909,"2020-06-23 14:25:44"
129043,"2019-03-15 05:20:02",24198,5755,"2020-06-23 14:25:44"
129044,"2019-03-17 15:16:12",24198,6682,"2020-06-23 14:25:44"
129045,"2019-04-01 02:19:10",24198,5758,"2020-06-23 14:25:44"
129046,"2019-05-09 15:51:36",24198,5744,"2020-06-23 14:25:44"
129047,"2019-05-21 12:15:50",24198,5663,"2020-06-23 14:25:44"
129048,"2019-05-31 07:16:06",24198,5539,"2020-06-23 14:25:44"
129049,"2019-06-26 11:43:14",24198,5539,"2020-06-23 14:25:44"
129050,"2019-07-01 11:00:22",24198,5744,"2020-06-23 14:25:44"
129051,"2019-08-09 00:17:14",24198,6202,"2020-06-23 14:25:44"
129052,"2019-08-21 09:29:24",24198,5542,"2020-06-23 14:25:44"
129053,"2019-09-26 16:52:48",24198,5658,"2020-06-23 14:25:44"
129054,"2019-10-09 10:37:06",24198,5542,"2020-06-23 14:25:44"
129055,"2019-10-19 10:48:08",24198,5658,"2020-06-23 14:25:44"
129056,"2019-10-26 03:45:32",24198,5520,"2020-06-23 14:25:44"
129057,"2019-11-23 20:11:46",24198,6322,"2020-06-23 14:25:44"
129058,"2019-12-05 10:09:36",24198,6169,"2020-06-23 14:25:44"
129059,"2019-12-16 12:08:50",24198,5520,"2020-06-23 14:25:44"
129060,"2020-01-01 11:47:44",24198,6699,"2020-06-23 14:25:44"
129061,"2020-01-15 04:28:08",24198,6678,"2020-06-23 14:25:44"
129062,"2020-01-23 07:10:36",24198,5663,"2020-06-23 14:25:44"
129063,"2020-02-01 18:54:32",24198,5520,"2020-06-23 14:25:44"
129064,"2020-02-05 10:28:32",24198,6901,"2020-06-23 14:25:44"
129065,"2020-02-12 19:20:18",24198,6202,"2020-06-23 14:25:44"
129066,"2020-02-19 06:48:18",24198,5542,"2020-06-23 14:25:44"
129067,"2020-03-03 14:42:36",24198,6182,"2020-06-23 14:25:44"
129068,"2020-03-14 08:15:16",24198,5658,"2020-06-23 14:25:44"
129069,"2020-04-10 02:57:34",24198,6202,"2020-06-23 14:25:44"
129070,"2018-07-29 23:56:14",24199,5533,"2020-06-23 14:25:44"
129071,"2018-08-11 20:33:24",24199,5533,"2020-06-23 14:25:44"
129072,"2018-09-14 06:48:36",24199,6182,"2020-06-23 14:25:44"
129073,"2018-09-19 01:49:48",24199,6202,"2020-06-23 14:25:44"
129074,"2018-10-02 04:16:50",24199,5744,"2020-06-23 14:25:44"
129075,"2018-10-16 08:09:24",24199,5542,"2020-06-23 14:25:44"
129076,"2018-10-20 22:52:44",24199,6696,"2020-06-23 14:25:44"
129077,"2018-11-11 01:14:04",24199,6682,"2020-06-23 14:25:44"
129078,"2018-12-11 11:58:40",24199,5758,"2020-06-23 14:25:44"
129079,"2018-12-15 05:50:24",24199,5756,"2020-06-23 14:25:44"
129080,"2019-01-05 12:56:46",24199,6693,"2020-06-23 14:25:44"
129081,"2019-01-08 15:01:38",24199,5520,"2020-06-23 14:25:44"
129082,"2019-01-16 18:09:30",24199,6680,"2020-06-23 14:25:44"
129083,"2019-01-28 20:50:30",24199,6666,"2020-06-23 14:25:44"
129084,"2019-02-02 18:56:20",24199,6169,"2020-06-23 14:25:44"
129085,"2019-02-05 05:06:42",24199,6202,"2020-06-23 14:25:44"
129086,"2019-02-07 17:07:52",24199,5658,"2020-06-23 14:25:44"
129087,"2019-02-18 04:38:10",24199,6909,"2020-06-23 14:25:44"
129088,"2019-02-26 07:41:58",24199,5755,"2020-06-23 14:25:44"
129089,"2019-03-06 07:02:26",24199,5539,"2020-06-23 14:25:44"
129090,"2019-03-16 09:06:56",24199,6680,"2020-06-23 14:25:44"
129091,"2019-03-23 10:59:18",24199,5520,"2020-06-23 14:25:44"
129092,"2019-04-06 18:57:22",24199,5658,"2020-06-23 14:25:44"
129093,"2019-04-12 01:31:18",24199,6169,"2020-06-23 14:25:44"
129094,"2010-07-20 13:50:38",24200,5672,"2020-06-23 14:25:44"
129095,"2010-08-13 06:40:16",24200,6682,"2020-06-23 14:25:44"
129096,"2010-08-25 01:09:14",24200,6693,"2020-06-23 14:25:44"
129097,"2010-10-03 13:33:18",24200,6909,"2020-06-23 14:25:44"
129098,"2010-10-18 14:09:56",24200,6603,"2020-06-23 14:25:44"
129099,"2010-10-30 09:56:06",24200,6901,"2020-06-23 14:25:44"
129100,"2010-11-14 12:42:52",24200,6696,"2020-06-23 14:25:44"
129101,"2010-12-04 13:55:16",24200,5539,"2020-06-23 14:25:44"
129102,"2010-12-31 09:35:56",24200,5672,"2020-06-23 14:25:44"
129103,"2011-01-09 08:45:32",24200,5672,"2020-06-23 14:25:44"
129104,"2011-02-04 20:05:32",24200,5520,"2020-06-23 14:25:44"
129105,"2011-02-08 20:41:48",24200,6693,"2020-06-23 14:25:44"
129106,"2011-02-22 13:36:18",24200,6202,"2020-06-23 14:25:44"
129107,"2011-03-08 03:52:42",24200,6678,"2020-06-23 14:25:44"
129108,"2011-03-14 03:36:56",24200,6169,"2020-06-23 14:25:44"
129109,"2011-03-26 23:53:10",24200,5663,"2020-06-23 14:25:44"
129110,"2011-04-23 20:37:58",24200,5755,"2020-06-23 14:25:44"
129111,"2011-05-16 17:11:52",24200,5520,"2020-06-23 14:25:44"
129112,"2011-06-11 08:14:18",24200,5756,"2020-06-23 14:25:44"
129113,"2011-06-16 20:47:58",24200,6322,"2020-06-23 14:25:44"
129114,"2014-07-28 11:18:02",24201,6902,"2020-06-23 14:25:44"
129115,"2014-07-31 22:39:30",24201,6680,"2020-06-23 14:25:44"
129116,"2014-08-28 04:56:42",24201,6603,"2020-06-23 14:25:44"
129117,"2014-08-31 09:54:54",24201,5756,"2020-06-23 14:25:44"
129118,"2014-09-13 15:14:32",24201,6678,"2020-06-23 14:25:44"
129119,"2014-09-17 20:12:10",24201,5533,"2020-06-23 14:25:44"
129120,"2014-09-23 17:03:40",24201,6678,"2020-06-23 14:25:44"
129121,"2014-10-08 23:46:36",24201,5658,"2020-06-23 14:25:44"
129122,"2014-10-17 10:18:30",24201,5520,"2020-06-23 14:25:44"
129123,"2014-10-30 18:17:02",24201,6322,"2020-06-23 14:25:44"
129124,"2014-11-13 22:42:20",24201,5520,"2020-06-23 14:25:44"
129125,"2014-11-22 03:14:08",24201,6902,"2020-06-23 14:25:44"
129126,"2014-12-11 18:16:58",24201,6666,"2020-06-23 14:25:44"
129127,"2014-12-28 10:17:02",24201,6693,"2020-06-23 14:25:44"
129128,"2015-01-21 13:20:50",24201,6699,"2020-06-23 14:25:44"
129129,"2015-02-05 21:04:40",24201,5539,"2020-06-23 14:25:44"
129130,"2015-02-18 18:12:06",24201,5539,"2020-06-23 14:25:44"
129131,"2015-02-24 19:04:54",24201,5533,"2020-06-23 14:25:44"
129132,"2015-03-08 17:13:02",24201,6693,"2020-06-23 14:25:44"
129133,"2015-03-13 14:20:56",24201,6603,"2020-06-23 14:25:44"
129134,"2015-03-23 12:46:14",24201,6603,"2020-06-23 14:25:44"
129135,"2015-04-05 03:21:00",24201,5751,"2020-06-23 14:25:44"
129136,"2015-04-08 22:55:44",24201,5520,"2020-06-23 14:25:44"
129137,"2015-05-14 18:19:38",24201,5755,"2020-06-23 14:25:44"
129138,"2015-05-18 22:55:38",24201,6603,"2020-06-23 14:25:44"
129139,"2015-05-25 20:58:34",24201,5542,"2020-06-23 14:25:44"
129140,"2015-06-25 01:15:58",24201,6666,"2020-06-23 14:25:44"
129141,"2015-07-14 21:31:00",24201,5658,"2020-06-23 14:25:44"
129142,"2015-08-20 09:56:12",24201,6696,"2020-06-23 14:25:44"
129143,"2013-07-06 14:17:26",24202,5533,"2020-06-23 14:25:44"
129144,"2013-07-27 07:17:38",24202,6693,"2020-06-23 14:25:44"
129145,"2013-08-25 21:22:22",24202,6902,"2020-06-23 14:25:44"
129146,"2013-08-30 07:15:54",24202,6693,"2020-06-23 14:25:44"
129147,"2013-09-19 14:46:14",24202,5751,"2020-06-23 14:25:44"
129148,"2013-09-30 06:23:52",24202,6682,"2020-06-23 14:25:44"
129149,"2013-10-10 16:30:26",24202,6901,"2020-06-23 14:25:44"
129150,"2013-10-27 08:59:58",24202,5663,"2020-06-23 14:25:44"
129151,"2013-11-21 08:56:42",24202,5663,"2020-06-23 14:25:44"
129152,"2013-12-07 08:58:04",24202,5533,"2020-06-23 14:25:44"
129153,"2014-01-04 00:22:00",24202,5520,"2020-06-23 14:25:44"
129154,"2014-01-13 09:00:14",24202,6678,"2020-06-23 14:25:44"
129155,"2014-01-21 04:24:14",24202,5751,"2020-06-23 14:25:44"
129156,"2014-01-28 20:16:44",24202,5755,"2020-06-23 14:25:44"
129157,"2014-02-01 09:51:52",24202,5672,"2020-06-23 14:25:44"
129158,"2017-07-29 00:57:52",24203,6682,"2020-06-23 14:25:44"
129159,"2017-09-02 03:26:12",24203,6182,"2020-06-23 14:25:44"
129160,"2017-09-18 06:18:32",24203,5520,"2020-06-23 14:25:44"
129161,"2017-09-28 19:01:38",24203,6169,"2020-06-23 14:25:44"
129162,"2017-10-11 08:51:18",24203,5751,"2020-06-23 14:25:44"
129163,"2017-10-24 15:31:48",24203,6603,"2020-06-23 14:25:44"
129164,"2017-11-05 20:46:46",24203,6699,"2020-06-23 14:25:44"
129165,"2017-11-15 03:27:14",24203,5533,"2020-06-23 14:25:44"
129166,"2017-11-17 22:02:44",24203,5533,"2020-06-23 14:25:44"
129167,"2017-11-24 14:27:52",24203,6909,"2020-06-23 14:25:44"
129168,"2017-12-06 19:06:00",24203,5756,"2020-06-23 14:25:44"
129169,"2017-12-20 00:18:28",24203,5658,"2020-06-23 14:25:44"
129170,"2011-07-26 00:11:56",24204,6699,"2020-06-23 14:25:44"
129171,"2011-08-07 13:29:04",24204,5542,"2020-06-23 14:25:44"
129172,"2011-09-05 23:37:26",24204,6902,"2020-06-23 14:25:44"
129173,"2011-09-16 03:22:08",24204,6182,"2020-06-23 14:25:44"
129174,"2011-10-02 20:04:06",24204,6678,"2020-06-23 14:25:44"
129175,"2011-11-03 13:37:04",24204,5663,"2020-06-23 14:25:44"
129176,"2011-11-19 02:08:30",24204,5539,"2020-06-23 14:25:44"
129177,"2011-12-18 07:54:14",24204,5520,"2020-06-23 14:25:44"
129178,"2012-01-01 14:19:06",24204,6901,"2020-06-23 14:25:44"
129179,"2012-01-15 08:14:54",24204,6699,"2020-06-23 14:25:44"
129180,"2012-01-19 11:40:24",24204,5756,"2020-06-23 14:25:44"
129181,"2012-01-30 20:12:42",24204,6678,"2020-06-23 14:25:44"
129182,"2012-02-16 08:17:28",24204,6169,"2020-06-23 14:25:44"
129183,"2012-02-23 14:37:10",24204,6902,"2020-06-23 14:25:44"
129184,"2012-03-04 15:21:20",24204,6682,"2020-06-23 14:25:44"
129185,"2012-03-19 19:17:58",24204,5751,"2020-06-23 14:25:44"
129186,"2012-03-24 17:20:32",24204,5539,"2020-06-23 14:25:44"
129187,"2012-04-13 14:14:36",24204,5658,"2020-06-23 14:25:44"
129188,"2012-05-14 14:35:50",24204,5755,"2020-06-23 14:25:44"
129189,"2012-05-29 18:41:42",24204,6693,"2020-06-23 14:25:44"
129190,"2012-06-20 08:35:14",24204,6682,"2020-06-23 14:25:44"
129191,"2012-06-25 22:11:02",24204,5520,"2020-06-23 14:25:44"
129192,"2012-07-13 14:49:04",24204,6678,"2020-06-23 14:25:44"
129193,"2012-08-05 18:06:42",24204,6678,"2020-06-23 14:25:44"
129194,"2012-09-11 04:02:20",24204,6322,"2020-06-23 14:25:44"
129195,"2012-09-19 19:54:46",24204,5520,"2020-06-23 14:25:44"
129196,"2014-08-01 13:13:02",24205,6693,"2020-06-23 14:25:44"
129197,"2014-08-17 10:30:48",24205,5755,"2020-06-23 14:25:44"
129198,"2014-09-13 14:31:30",24205,5533,"2020-06-23 14:25:44"
129199,"2014-09-18 02:23:32",24205,5756,"2020-06-23 14:25:44"
129200,"2014-09-30 09:04:22",24205,6322,"2020-06-23 14:25:44"
129201,"2014-10-06 01:46:58",24205,5663,"2020-06-23 14:25:44"
129202,"2014-10-21 23:19:38",24205,5663,"2020-06-23 14:25:44"
129203,"2014-10-26 14:26:28",24205,6699,"2020-06-23 14:25:44"
129204,"2014-11-03 18:28:48",24205,6666,"2020-06-23 14:25:44"
129205,"2019-07-17 05:34:58",24206,5539,"2020-06-23 14:25:44"
129206,"2019-08-15 20:52:42",24206,6693,"2020-06-23 14:25:44"
129207,"2019-09-22 13:50:20",24206,6603,"2020-06-23 14:25:44"
129208,"2019-07-24 02:51:58",24207,6699,"2020-06-23 14:25:44"
129209,"2019-08-15 15:29:54",24207,6699,"2020-06-23 14:25:44"
129210,"2019-09-06 17:45:04",24207,6696,"2020-06-23 14:25:44"
129211,"2019-09-15 23:45:48",24207,6682,"2020-06-23 14:25:44"
129212,"2019-10-14 21:06:24",24207,5744,"2020-06-23 14:25:44"
129213,"2019-10-31 12:24:08",24207,6666,"2020-06-23 14:25:44"
129214,"2019-11-12 16:32:56",24207,5658,"2020-06-23 14:25:44"
129215,"2019-11-16 22:06:26",24207,6603,"2020-06-23 14:25:44"
129216,"2019-12-17 18:35:10",24207,5744,"2020-06-23 14:25:44"
129217,"2019-12-21 02:51:48",24207,6693,"2020-06-23 14:25:44"
129218,"2020-01-22 17:42:20",24207,6202,"2020-06-23 14:25:44"
129219,"2020-02-05 08:22:42",24207,6666,"2020-06-23 14:25:44"
129220,"2020-02-09 00:36:46",24207,5533,"2020-06-23 14:25:44"
129221,"2020-02-23 07:36:24",24207,6680,"2020-06-23 14:25:44"
129222,"2011-07-04 14:49:28",24208,5520,"2020-06-23 14:25:44"
129223,"2011-07-31 21:43:56",24208,6682,"2020-06-23 14:25:44"
129224,"2011-09-07 04:07:32",24208,6169,"2020-06-23 14:25:44"
129225,"2011-09-23 05:20:58",24208,5756,"2020-06-23 14:25:44"
129226,"2011-09-29 11:11:22",24208,5533,"2020-06-23 14:25:44"
129227,"2011-10-01 23:49:36",24208,5758,"2020-06-23 14:25:44"
129228,"2011-11-05 06:13:14",24208,6202,"2020-06-23 14:25:44"
129229,"2011-11-26 01:19:02",24208,6909,"2020-06-23 14:25:44"
129230,"2011-12-01 15:51:00",24208,6322,"2020-06-23 14:25:44"
129231,"2011-12-10 23:26:38",24208,5758,"2020-06-23 14:25:44"
129232,"2011-12-27 23:18:54",24208,5542,"2020-06-23 14:25:44"
129233,"2019-07-01 22:12:24",24209,5542,"2020-06-23 14:25:44"
129234,"2009-07-13 13:55:26",24210,6901,"2020-06-23 14:25:44"
129235,"2017-07-09 00:51:48",24211,5755,"2020-06-23 14:25:44"
129236,"2017-08-05 15:31:56",24211,5751,"2020-06-23 14:25:44"
129237,"2017-08-21 18:30:56",24211,5756,"2020-06-23 14:25:44"
129238,"2017-09-18 21:20:34",24211,6901,"2020-06-23 14:25:44"
129239,"2017-09-30 09:06:32",24211,5744,"2020-06-23 14:25:44"
129240,"2017-10-06 09:39:34",24211,6169,"2020-06-23 14:25:44"
129241,"2017-10-09 10:07:22",24211,6678,"2020-06-23 14:25:44"
129242,"2017-10-14 09:31:24",24211,6902,"2020-06-23 14:25:44"
129243,"2017-11-02 06:47:32",24211,5672,"2020-06-23 14:25:44"
129244,"2017-11-09 12:34:16",24211,6682,"2020-06-23 14:25:44"
129245,"2017-11-25 08:01:26",24211,6202,"2020-06-23 14:25:44"
129246,"2017-12-04 05:05:20",24211,5751,"2020-06-23 14:25:44"
129247,"2017-12-06 20:01:04",24211,6699,"2020-06-23 14:25:44"
129248,"2017-12-11 01:06:28",24211,5539,"2020-06-23 14:25:44"
129249,"2017-12-17 23:50:44",24211,5533,"2020-06-23 14:25:44"
129250,"2017-12-23 23:08:00",24211,5542,"2020-06-23 14:25:44"
129251,"2018-01-12 20:13:58",24211,5520,"2020-06-23 14:25:44"
129252,"2013-07-09 07:28:08",24212,5672,"2020-06-23 14:25:44"
129253,"2013-08-07 16:46:56",24212,5520,"2020-06-23 14:25:44"
129254,"2013-09-09 11:05:16",24212,6693,"2020-06-23 14:25:44"
129255,"2013-09-21 00:53:56",24212,6693,"2020-06-23 14:25:44"
129256,"2013-10-25 03:16:32",24212,5751,"2020-06-23 14:25:44"
129257,"2013-10-30 12:49:24",24212,6666,"2020-06-23 14:25:44"
129258,"2013-11-08 06:38:58",24212,5658,"2020-06-23 14:25:44"
129259,"2013-11-24 10:23:38",24212,6901,"2020-06-23 14:25:44"
129260,"2013-12-09 04:04:30",24212,5751,"2020-06-23 14:25:44"
129261,"2013-12-14 16:53:14",24212,5539,"2020-06-23 14:25:44"
129262,"2013-12-23 10:36:24",24212,5658,"2020-06-23 14:25:44"
129263,"2013-12-29 00:49:22",24212,6699,"2020-06-23 14:25:44"
129264,"2014-01-05 02:45:42",24212,6901,"2020-06-23 14:25:44"
129265,"2014-01-21 17:05:54",24212,6322,"2020-06-23 14:25:44"
129266,"2019-07-16 01:11:54",24213,5658,"2020-06-23 14:25:44"
129267,"2019-08-25 00:25:00",24213,6169,"2020-06-23 14:25:44"
129268,"2019-09-25 20:58:38",24213,6909,"2020-06-23 14:25:44"
129269,"2019-09-30 15:38:12",24213,5542,"2020-06-23 14:25:44"
129270,"2019-10-05 10:39:46",24213,6182,"2020-06-23 14:25:44"
129271,"2019-10-25 05:09:10",24213,6169,"2020-06-23 14:25:44"
129272,"2019-11-10 04:09:10",24213,5756,"2020-06-23 14:25:44"
129273,"2019-11-27 21:00:28",24213,6680,"2020-06-23 14:25:44"
129274,"2019-12-06 08:38:54",24213,6678,"2020-06-23 14:25:44"
129275,"2019-12-22 07:49:38",24213,6678,"2020-06-23 14:25:44"
129276,"2019-12-29 04:45:16",24213,5520,"2020-06-23 14:25:44"
129277,"2020-01-30 12:52:28",24213,6680,"2020-06-23 14:25:44"
129278,"2020-02-14 18:01:22",24213,6322,"2020-06-23 14:25:44"
129279,"2020-02-28 15:59:22",24213,6909,"2020-06-23 14:25:44"
129280,"2020-03-12 17:14:36",24213,6202,"2020-06-23 14:25:44"
129281,"2011-07-23 15:49:44",24214,5702,"2020-06-23 14:25:44"
129282,"2011-08-12 03:34:46",24214,5876,"2020-06-23 14:25:44"
129283,"2011-09-11 20:38:04",24214,5701,"2020-06-23 14:25:44"
129284,"2011-09-22 10:12:40",24214,5715,"2020-06-23 14:25:44"
129285,"2011-09-30 06:35:32",24214,5679,"2020-06-23 14:25:44"
129286,"2011-10-15 01:22:32",24214,5692,"2020-06-23 14:25:44"
129287,"2011-10-31 10:19:50",24214,5710,"2020-06-23 14:25:44"
129288,"2011-11-08 19:01:54",24214,5874,"2020-06-23 14:25:44"
129289,"2011-11-17 07:30:34",24214,5874,"2020-06-23 14:25:44"
129290,"2011-11-24 04:23:08",24214,5874,"2020-06-23 14:25:44"
129291,"2011-11-27 01:10:08",24214,5876,"2020-06-23 14:25:44"
129292,"2011-12-10 21:33:08",24214,5715,"2020-06-23 14:25:44"
129293,"2019-06-29 16:11:12",24215,5715,"2020-06-23 14:25:44"
129294,"2019-08-01 00:12:30",24215,5713,"2020-06-23 14:25:44"
129295,"2019-08-18 15:43:22",24215,5679,"2020-06-23 14:25:44"
129296,"2019-09-02 15:28:10",24215,5867,"2020-06-23 14:25:44"
129297,"2019-09-16 21:00:10",24215,5679,"2020-06-23 14:25:44"
129298,"2019-09-21 14:12:16",24215,5715,"2020-06-23 14:25:44"
129299,"2019-10-09 07:27:30",24215,5692,"2020-06-23 14:25:44"
129300,"2019-10-15 04:49:20",24215,5867,"2020-06-23 14:25:44"
129301,"2019-10-18 17:44:28",24215,5713,"2020-06-23 14:25:44"
129302,"2019-10-22 02:27:24",24215,5867,"2020-06-23 14:25:44"
129303,"2019-10-30 16:55:44",24215,5692,"2020-06-23 14:25:44"
129304,"2019-11-15 23:27:12",24215,5713,"2020-06-23 14:25:44"
129305,"2019-11-26 21:04:26",24215,5701,"2020-06-23 14:25:44"
129306,"2019-12-12 06:11:30",24215,5710,"2020-06-23 14:25:44"
129307,"2014-07-18 11:37:30",24216,5692,"2020-06-23 14:25:44"
129308,"2014-08-04 09:39:44",24216,5876,"2020-06-23 14:25:44"
129309,"2014-08-14 22:53:28",24216,5874,"2020-06-23 14:25:44"
129310,"2014-08-17 11:33:06",24216,5679,"2020-06-23 14:25:44"
129311,"2014-09-23 09:45:10",24216,5710,"2020-06-23 14:25:44"
129312,"2014-10-09 05:13:36",24216,5710,"2020-06-23 14:25:44"
129313,"2014-10-23 21:40:26",24216,5710,"2020-06-23 14:25:44"
129314,"2008-07-01 03:44:25",24217,5679,"2020-06-23 14:25:45"
129315,"2008-07-06 14:16:25",24217,5715,"2020-06-23 14:25:45"
129316,"2008-08-03 03:55:53",24217,5710,"2020-06-23 14:25:45"
129317,"2008-08-07 12:45:25",24217,5713,"2020-06-23 14:25:45"
129318,"2008-09-03 21:03:01",24217,5874,"2020-06-23 14:25:45"
129319,"2008-09-09 20:40:41",24217,5679,"2020-06-23 14:25:45"
129320,"2008-09-12 09:44:37",24217,5715,"2020-06-23 14:25:45"
129321,"2008-09-23 01:49:47",24217,5710,"2020-06-23 14:25:45"
129322,"2008-09-30 18:44:35",24217,5679,"2020-06-23 14:25:45"
129323,"2008-10-05 12:40:55",24217,5692,"2020-06-23 14:25:45"
129324,"2008-10-14 04:58:11",24217,5679,"2020-06-23 14:25:45"
129325,"2008-10-21 16:50:21",24217,5710,"2020-06-23 14:25:45"
129326,"2008-10-28 05:09:45",24217,5679,"2020-06-23 14:25:45"
129327,"2008-11-06 11:31:49",24217,5679,"2020-06-23 14:25:45"
129328,"2008-11-12 09:41:09",24217,5713,"2020-06-23 14:25:45"
129329,"2008-11-25 20:26:43",24217,5702,"2020-06-23 14:25:45"
129330,"2008-12-10 10:23:09",24217,5715,"2020-06-23 14:25:45"
129331,"2008-12-25 08:17:09",24217,5692,"2020-06-23 14:25:45"
